H2L 5B6,(22.75695,-36.7787)
""85017"",(33.404964792899385,-111.79034319526613)
T2Y 3H9,(46.65978333333334,-104.56116666666668)
L6H 2R9,(37.26035714285714,-68.30911428571429)
""28032"",(32.530946153846145,-74.83917692307692)
M5C 1G4,(21.8248,-39.68735)
M5R 1K5,(29.116633333333336,-52.934433333333324)
T2E 8A5,(25.5472,-57.007)
J7Z 3B9,(22.88065,-36.9941)
T2V 0V5,(25.49125,-57.043)
L4B 3S1,(21.92515,-39.704)
M5C 1G6,(38.193662499999995,-69.45190000000001)
M4W 3L8,(40.03105,-72.77261666666666)
M5T 1R6,(34.92608,-63.51968000000001)
L5L 2W1,(34.82096,-63.74798)
J4Z 1A5,(22.7393,-36.73235)
M5X 1K7,(29.09923333333333,-52.92076666666666)
M6S 3L2,(21.82495,-39.7401)
L5N 7Y8,(21.81075,-39.8713)
M5G 1E6,(21.827,-39.69365)
""85051"",(33.485923476297984,-111.87556433408585)
H1Y 3J2,(30.362,-49.042633333333335)
L5C 1E1,(21.7785,-39.82125)
T2E 8T4,(38.3082,-85.50274999999999)
H3C 4M8,(22.75045,-36.78025)
H3N 1T7,(30.351733333333332,-49.079299999999996)
L5N 0A1,(21.8052,-39.87505)
M4L 1G6,(36.38948333333334,-66.0942)
H3C 1N8,(22.7492,-36.7789)
M4M 3A5,(21.8346,-39.6678)
T2N 4X7,(25.52645,-57.0455)
M5A 3P5,(29.107266666666664,-52.905166666666666)
H3S 1Y7,(40.94921000000001,-66.26505999999999)
L3R 1B7,(29.214700000000004,-52.89993333333333)
""28098"",(32.324191666666664,-74.34196666666666)
T3J 5H3,(42.59036666666666,-94.97433333333333)
L3Y 3Z4,(29.368066666666667,-52.97096666666667)
""85392"",(33.366901253918485,-111.95716300940434)
H8N 1V2,(22.75085,-36.78365)
M9V 1C3,(34.996480000000005,-63.653620000000004)
L6T 5T2,(29.1654,-53.13393333333334)
L5L 1T1,(29.020666666666667,-53.1198)
""85208"",(32.794689090909095,-109.63669090909089)
L4Y 4G9,(29.065133333333335,-53.06496666666666)
M5S 1Y4,(41.3672894736842,-75.22952631578947)
M8X 2X4,(36.37108333333333,-66.26876666666666)
J6Z 2J3,(22.833,-36.8791)
M4A 1W5,(21.8594,-39.652)
M5A 1Z1,(21.8298,-39.67835)
M3J 2R1,(29.1884,-52.991233333333334)
L4K 5N9,(29.2118,-53.01916666666667)
H2G 2X2,(34.158075,-55.19924999999999)
""85033"",(33.324085714285715,-111.66496059113315)
M6N 0A7,(34.93878,-63.57564000000001)
M4W 2G4,(29.11413333333333,-52.92466666666667)
M6R 2K5,(21.82025,-39.72335)
M6G 2C6,(32.756099999999996,-59.5733)
T2P 0L1,(25.52435,-57.033)
T2G 2M3,(25.52235,-57.0295)
M2N 6Z4,(41.68433333333333,-75.63072857142855)
T2H 2S6,(33.992733333333334,-76.02533333333334)
H4G 1Y2,(30.3034,-49.04533333333333)
M3A 3B5,(21.8757,-39.6682)
H1T 1B7,(22.7847,-36.79185)
H3B 1L9,(22.75155,-36.78425)
L6T 3T2,(29.143433333333334,-53.1217)
L4L 4Y4,(21.88335,-39.7822)
T2R 1B8,(38.279849999999996,-85.5615)
H4G 1N1,(37.88093333333333,-61.30981666666668)
H9S 3H8,(30.296133333333334,-49.161)
H4P 1V2,(22.74985,-36.82925)
M6G 1C1,(38.198474999999995,-69.490475)
L4V 1R8,(21.84545,-39.812)
L6Z 4N5,(21.865,-39.89825)
M6R 2L8,(21.8228,-39.72465)
L4L 9C1,(21.8885,-39.77395)
L3T 2B2,(38.93833333333334,-70.59677777777776)
M6L 2H8,(29.1477,-52.98166666666666)
H7W 2P1,(22.76705,-36.8706)
""85015"",(33.427803241895255,-111.8200324189526)
""85220"",(25.061249999999998,-83.7055)
M4E 3M9,(32.7605,-59.46532499999999)
M1V 1A1,(21.9071,-39.6459)
""85080"",(30.83124166666666,-102.75916666666666)
""61822"",(39.96236056910573,-87.9142276422764)
T2H 2K6,(42.49678333333333,-95.05966666666666)
H2K 1T5,(22.76305,-36.77975)
M4H 3Y2,(29.0992,-52.919999999999995)
""15038"",(20.12685,-39.9627)
T2V 0Z9,(25.4952,-57.037)
M9V 1A3,(32.800825,-59.669925000000006)
L9N 0J2,(22.0417,-39.7432)
T4A 1V3,(25.63765,-56.9945)
L4T 2H1,(29.137433333333334,-53.097433333333335)
H2W,(40.96539,-66.22184)
M5V 2W6,(37.409057142857144,-68.04591428571429)
M2R 1M6,(29.183899999999998,-52.95623333333333)
M1E 1P1,(29.1649,-52.79983333333333)
""15142"",(33.648633333333336,-66.76168333333332)
H7L 3B5,(22.80585,-36.89605)
T2P 2S6,(42.54141666666667,-95.05816666666665)
""37405"",(16.75665,-55.9445)
M4C 5T2,(21.84505,-39.66335)
T2Z 3S7,(45.25898888888889,-101.29766666666666)
M9C 4Z6,(21.81735,-39.7807)
M6P 1T7,(29.108999999999998,-52.98263333333333)
M5A 1L3,(21.8262,-39.68145)
""61802"",(39.85023881578946,-87.61418289473689)
""85275"",(30.077120000000008,-100.63329999999999)
T1Y 1K7,(25.5341,-56.9735)
L5N 6A3,(34.8755,-63.80182)
M5V 3A7,(37.40464285714285,-68.04847142857143)
H2Y 1N9,(37.9187,-61.299866666666674)
H8Y 3B7,(34.1232,-55.3588)
M2N 0G3,(29.174133333333334,-52.94006666666667)
M1V 4V3,(36.51316666666667,-66.07775)
T3G 0C6,(25.57525,-57.1075)
M9W 5Z3,(34.971259999999994,-63.64670000000001)
H1V 1E8,(22.7808,-36.771)
L4G 3B3,(22.00255,-39.7226)
T3E 7M9,(42.50543333333333,-95.10849999999999)
M5V 2X3,(29.09626666666667,-52.9236)
L4K 3E2,(21.89225,-39.7454)
M4K 3R8,(21.8376,-39.67175)
L4K 3P5,(21.91105,-39.752)
M8Z 4Y1,(21.805,-39.7573)
M4E 1T4,(38.2207625,-69.3740125)
L3T 5W2,(32.854,-59.564499999999995)
M2J 5E2,(21.88555,-39.66215)
M9C 2Y3,(32.733624999999996,-59.675974999999994)
M5V 3K9,(32.728525,-59.5541)
M6G 3W9,(21.8276,-39.70635)
L6A 1W2,(29.23636666666667,-53.0102)
J7E 2Y2,(22.82385,-36.92055)
T2H 0L3,(48.86707083333332,-109.31787499999996)
M6G 2Y4,(29.103800000000003,-52.942566666666664)
T3C 1K1,(25.5216,-57.062)
L1W 1L6,(21.91405,-39.54505)
L4A 1G8,(36.643116666666664,-66.03836666666666)
T2E 3M2,(25.5352,-57.028)
T1Y 5S3,(43.777614285714286,-97.70042857142857)
M5R 1W7,(21.83945,-39.6954)
H2G 1E6,(22.77595,-36.79925)
M6A 3A1,(41.29622222222221,-75.03945555555555)
J4Y 1A2,(36.3678,-58.7829)
M6M 1B4,(29.1213,-52.97903333333333)
J3G 4S6,(30.356533333333335,-48.785666666666664)
L7A 1A9,(34.96036,-63.83644)
H3N 1M8,(30.352500000000003,-49.08353333333334)
M2H 2E1,(32.852925,-59.50585)
H4L 3M5,(34.13535,-55.261825)
T2P 0S4,(40.838260000000005,-91.2604)
M3J 3H6,(29.169466666666665,-52.99183333333334)
M6G 3V4,(21.8336,-39.71395)
L4J 4T7,(21.9068,-39.7224)
L3Y 1P8,(22.0262,-39.7285)
""85309"",(25.1547,-84.26875)
H9J,(37.87799999999999,-61.51793333333334)
M4L 2A1,(36.39373333333334,-66.10051666666666)
L6X 1B4,(21.83945,-39.8837)
J3E 3R6,(22.78915,-36.6719)
M9P 0A2,(21.8544,-39.77405)
L6C,(37.61457142857143,-68.00311428571429)
L6W 4T8,(21.839,-39.8579)
M6J 2S7,(38.187675,-69.485475)
M4M 1S1,(37.426471428571425,-68.00842857142857)
H2Y 3P9,(30.33513333333333,-49.03673333333333)
H4C 2G3,(42.95292777777779,-69.48925555555556)
T2P 0L3,(25.52435,-57.0345)
T2E 2K7,(25.5422,-57.027)
L6W 2C3,(32.764199999999995,-59.819475)
H7T 2Y1,(22.77075,-36.894)
M1G 2M5,(21.8841,-39.61375)
M5G 1P5,(37.418400000000005,-68.04424285714285)
M4K 3V8,(32.765950000000004,-59.51115)
L3Z 1H7,(22.0561,-39.7854)
L6E 0S5,(21.94865,-39.63285)
M1N 1R6,(34.95084,-63.41596)
M5A 3R7,(21.8296,-39.6779)
J0P 1H0,(40.911860000000004,-66.725)
M4W 3X8,(36.40368333333333,-66.13723333333333)
M3N 2X7,(21.88675,-39.76165)
M6M 4A2,(29.138566666666666,-52.9846)
H4G 2L8,(22.73145,-36.78195)
""28052"",(34.803709090909095,-80.12713636363637)
M4N 2L2,(37.481728571428576,-68.05998571428572)
L6T 5T6,(21.87315,-39.84585)
M2R 1N1,(21.88735,-39.72)
M1J 2G2,(21.87115,-39.6112)
H2A 1W4,(22.7797,-36.799)
T2G 0X8,(42.5354,-95.04983333333332)
H4E 2M1,(22.7252,-36.79915)
M6G 1C9,(34.923500000000004,-63.53766)
J2N 1W5,(22.64255,-36.4944)
H2R 1S9,(22.76855,-36.80785)
T2E 1J9,(34.0445,-76.039)
M1S 0C7,(29.20866666666667,-52.8288)
M6E 4E6,(21.8475,-39.7271)
M5V 2B1,(21.82425,-39.69835)
""89125"",(18.08495,-57.57)
M6A 1A1,(38.25505,-69.502825)
M1P 2G6,(32.8188,-59.467375000000004)
J3Y 8X9,(22.74725,-36.7032)
L4H 2Z7,(39.85284545454546,-72.32695454545456)
M1L 2E2,(21.8605,-39.64195)
M5S 1A4,(21.82965,-39.6982)
T2X 3J8,(25.44325,-57.0135)
M2N 5P5,(36.47488333333334,-66.17733333333334)
M5A 1R3,(21.82495,-39.6916)
M1R 2S8,(32.82225,-59.47625000000001)
L3R 8C9,(21.9229,-39.6808)
M5T 2Z9,(21.8295,-39.69845)
H4C 1S4,(34.105075,-55.191)
M1T 3L4,(40.656771428571425,-73.62836428571428)
M1V 5G1,(21.91225,-39.64685)
M4E 2W2,(29.123,-52.865566666666666)
H1X 1G4,(22.77775,-36.79305)
T1Y 6S4,(25.5364,-56.968)
M4E 2V9,(21.8418,-39.64985)
H2S 1N1,(22.76935,-36.80185)
H3H 1L5,(22.74565,-36.7923)
L5N 2W7,(38.134425,-69.78825)
M4S 3C9,(21.8532,-39.6984)
M5E 1N3,(29.099933333333336,-52.91426666666666)
H1S 1K3,(22.78615,-36.79345)
H2L 3L4,(36.4151,-58.84792)
""85042"",(33.25670147601479,-111.62540959409586)
M4S 1Z6,(21.85025,-39.6984)
L3S 0C2,(29.22496666666667,-52.83366666666666)
M6G 1G7,(32.745200000000004,-59.561575000000005)
M6K 1L8,(32.730725,-59.575375)
M1L 0G6,(29.143033333333335,-52.8543)
M5T 2G4,(38.19775,-69.4742)
H4P 1W7,(22.74945,-36.82415)
M6G 3K1,(29.1067,-52.9472)
T2N 3P4,(43.75908571428572,-97.78971428571427)
L6Z 4P7,(21.86815,-39.91135)
T2P 1A3,(25.52365,-57.0415)
M4P 1Y4,(21.85555,-39.69945)
L5S 1X2,(21.82455,-39.85165)
M4X 1G2,(29.11196666666667,-52.91476666666667)
M5A 1M8,(29.100966666666665,-52.91466666666667)
M1L 4A2,(21.85875,-39.6424)
T3K 6C2,(25.58245,-57.0365)
L5G 3H4,(21.78155,-39.79675)
H2X 1H6,(39.8255375,-64.3697375)
T2H 2B5,(38.250325000000004,-85.53524999999999)
L3R 0N2,(36.547016666666664,-66.11075000000001)
M9N 2V3,(21.85785,-39.75395)
L1V 1C8,(21.92435,-39.5362)
L1S 3Y1,(29.220100000000002,-52.6815)
L5B 4L6,(21.78955,-39.82335)
L6S 0E1,(35.00784,-63.773)
M1J 2H5,(21.79845,-39.83125)
M8Z 1N5,(29.0835,-53.00573333333333)
M6E 2J9,(21.84745,-39.72735)
M5M 4B8,(21.87095,-39.71065)
M5R 3N8,(29.114266666666666,-52.9304)
L5J 2B4,(34.81,-63.71903999999999)
L5R 4A3,(29.066399999999998,-53.1188)
T2R 1J8,(25.5218,-57.037)
M1R 2Z3,(21.87265,-39.6473)
T2P 0Y4,(25.52325,-57.0365)
H7G 2T9,(22.7842,-36.84495)
M1M 1N5,(21.86155,-39.6176)
M4X 1G6,(29.112466666666666,-52.91373333333333)
M1S 3V1,(37.54617142857143,-67.96117142857143)
L3X 2N8,(35.227199999999996,-63.581759999999996)
L4K 3W4,(21.898,-39.76415)
M1M 1R5,(29.1588,-52.812266666666666)
H4A 1X9,(38.97288571428572,-63.10257142857142)
H2W 1N1,(30.34596666666667,-49.04866666666666)
L5B 1R1,(21.79135,-39.8107)
L4W 2P6,(29.094800000000003,-53.091033333333336)
T2E 1J5,(44.683725,-99.80350000000001)
L5V 0A7,(34.888360000000006,-63.75750000000001)
M5S 2J2,(40.0266,-72.78653333333334)
L7C 0N1,(21.87855,-39.97225)
J0K 1S0,(34.536474999999996,-55.28555)
H7V 3Z3,(22.7746,-36.87225)
H2Z 1Z6,(34.135774999999995,-55.181374999999996)
L5B 4N2,(29.05773333333333,-53.09380000000001)
M3J 3C7,(21.88905,-39.7399)
J4P 2G6,(22.74955,-36.75405)
L7A 0P1,(29.136833333333332,-53.2237)
M5C 2A1,(36.37478333333333,-66.14756666666666)
L4W 1E8,(32.740975,-59.734350000000006)
H2G 1M4,(22.77265,-36.7973)
M6P 2W5,(21.8265,-39.73515)
H4T 1A3,(22.7472,-36.8497)
""28214"",(34.96178053097347,-80.24128849557519)
H4H 1M5,(22.72415,-36.78645)
L4K 5R1,(21.9181,-39.75925)
H2C 1P7,(30.372033333333334,-49.10616666666667)
H2V 4H3,(30.34913333333333,-49.070766666666664)
H4A,(22.7358,-36.8134)
L4A 0W7,(29.313266666666664,-52.85376666666667)
L5G 4S4,(34.85206,-63.66116000000001)
H3L 2L4,(22.77485,-36.83205)
T2E 3K8,(25.5332,-57.029)
M8V 0E3,(29.08153333333333,-52.988200000000006)
M4S 1Z2,(21.8489,-39.6985)
H4W 2X8,(22.73885,-36.83195)
J8B 1S5,(22.9753,-37.0667)
L6X 0R3,(21.8363,-39.9108)
H4B 1H2,(22.7332,-36.81615)
L4X 2Z5,(21.80415,-39.78505)
M1W 2R6,(21.89845,-39.65765)
M1L 1C3,(21.84655,-39.64055)
T2H 0P7,(25.5004,-57.0255)
H7P 0G1,(22.7829,-36.89325)
T2E 2K5,(25.54175,-57.029)
M4T 1Y6,(21.84355,-39.6971)
H3W 1X2,(36.38852,-58.90174)
T2A 7Y6,(25.52015,-56.965)
H2H 1B8,(22.769,-36.78935)
""89130"",(36.18995203007516,-115.05447969924813)
L6E 1A6,(32.925599999999996,-59.4486)
T2G 3S2,(25.50785,-57.011)
L4B 4M6,(32.881350000000005,-59.566075)
L5B 3X9,(39.95103333333333,-73.00169166666669)
M5G 1C8,(38.80428888888889,-70.56653333333334)
H1L 2M1,(22.79965,-36.76065)
M3C 3S4,(29.1426,-52.8898)
L5M 1X4,(32.685900000000004,-59.78427500000001)
H4B 1V8,(39.776025,-64.423675)
H3N 1X1,(22.76475,-36.81015)
H3C 3R4,(22.7516,-36.76335)
H2S 1R1,(37.942550000000004,-61.339883333333326)
L3R 0M7,(29.21586666666667,-52.88410000000001)
M4P,(40.06796666666667,-72.78195833333332)
H1B 4Z8,(22.8153,-36.7495)
T2J 7G9,(47.54856666666667,-106.4645333333333)
H2S 2X4,(22.76485,-36.8009)
T2G 5A6,(40.83596,-91.2504)
L4K 5P3,(21.90435,-39.7634)
M4Y 3B2,(36.38763333333333,-66.15325)
T2V 0H7,(25.5008,-57.0385)
L4B 1H4,(21.92565,-39.697)
H3G 1V8,(22.7493,-36.78695)
M1L 3W3,(21.84735,-39.63825)
H4P 1P4,(22.74875,-36.82695)
L1Z 1X3,(21.92645,-39.4898)
M5J 2Y2,(21.8203,-39.6905)
L1Z 1T7,(21.95665,-39.508)
M4Y 1H2,(32.749449999999996,-59.535349999999994)
M6S 3Y3,(21.82495,-39.7422)
M1N 1N8,(21.8411,-39.6399)
H3Z 2B2,(22.7435,-36.7951)
L4B 0A6,(32.881325,-59.56347500000001)
H2S 1L9,(30.357200000000002,-49.072066666666665)
M1P 3G5,(35.01276,-63.40758000000001)
L6A 1P9,(21.9291,-39.7512)
T2Y 0Y9,(25.45785,-57.047)
J7C 2H3,(22.8257,-36.9232)
M1P 2Y4,(32.827574999999996,-59.459925)
T2R 0A8,(34.029066666666665,-76.04833333333333)
T1Y 6Z7,(38.30952500000001,-85.493)
L5N 7K2,(29.0681,-53.1684)
H4L 2H3,(30.341466666666665,-49.11823333333333)
M4M 3J6,(21.8263,-39.67115)
H2B 1V4,(22.7895,-36.8266)
T4B 3G9,(25.64995,-57.008)
NULL,(39.43203151515159,-98.42510090909074)
L5T 1X5,(21.8247,-39.83075)
M4S 1G3,(29.1322,-52.93053333333333)
H3Z 1R7,(30.321299999999997,-49.06153333333333)
H4T 1W7,(22.74275,-36.85865)
M8Z 5G4,(32.71915,-59.646)
T3B 2B2,(25.54845,-57.1085)
M1J 1R4,(21.8741,-39.6246)
T3C 1C5,(34.027233333333335,-76.06266666666666)
M6G 3H4,(21.8375,-39.71245)
H3B 2V6,(22.75015,-36.7851)
M8Z 1K2,(34.89274,-63.61676)
""85268"",(33.50060497076025,-111.39530994152052)
M1P 3A1,(21.8854,-39.6327)
M6J 2P8,(21.8255,-39.7059)
T2H 0A8,(38.23755,-85.53425)
M2N 6N4,(21.87815,-39.705)
""89156"",(35.62358412698412,-113.20706349206353)
H4T 1N8,(34.11015,-55.281825)
H1X 1W6,(30.367866666666668,-49.04406666666667)
""89033"",(27.186525,-86.36475)
M9L 1S7,(29.177900000000005,-53.040933333333335)
T2P 0N7,(40.839240000000004,-91.26579999999998)
L3Z 2B8,(22.0567,-39.7833)
H4N 2W2,(39.030628571428565,-63.1409)
H2X 2L1,(22.75535,-36.78635)
H4H 1J4,(22.7231,-36.7887)
H2R 1X8,(22.7694,-36.814)
T2P 3T6,(25.5245,-57.0395)
T2A 0R4,(42.5319,-94.988)
L1N 2N2,(21.93865,-39.47445)
M8Z 2Z4,(21.8174,-39.76085)
L4E 0W5,(35.141560000000005,-63.561)
T2N 5B6,(25.5271,-57.043)
M6P 3X1,(29.1109,-52.96756666666666)
T2G 5N5,(38.2594,-85.534)
T3K 2J5,(25.56595,-57.043)
L3Z 3G8,(33.088525000000004,-59.669)
M2N 4E9,(21.8901,-39.7082)
H9R 1G4,(22.72965,-36.91185)
M9C 1A8,(41.32388947368421,-75.36902631578948)
L3P 7N3,(35.10000000000001,-63.42474)
M8Z 5J9,(29.078699999999998,-53.0242)
H1W 2C2,(22.769,-36.77075)
M5P 2C6,(21.8528,-39.7014)
H7M 4J5,(22.80525,-36.85335)
M2R 2K9,(21.89045,-39.7221)
M8V 1K6,(29.066433333333332,-53.006466666666675)
M1R 4Z3,(21.8806,-39.64755)
M5J 2H5,(29.097733333333338,-52.9241)
H3H 1R3,(30.3282,-49.0508)
L4K 2S1,(21.9089,-39.75195)
L4Z 2J1,(21.81205,-39.83565)
M5H 2N3,(21.8268,-39.692)
M5A 1J7,(29.100933333333334,-52.91239999999999)
H3A 1G9,(30.334266666666664,-49.050999999999995)
N1 8EG,(21.8227,-39.76225)
M5R 1J2,(40.945525,-74.43286875000001)
L3P 8E1,(35.09192,-63.42766)
H2V 1V4,(22.76085,-36.8038)
M6C 2E2,(38.239687499999995,-69.4920875)
J7A 2H1,(30.414299999999997,-49.198766666666664)
M1W 3P7,(36.49700000000001,-66.09823333333333)
H2V 4J1,(22.7639,-36.80725)
T3B 4N2,(25.53255,-57.0725)
T2G 2J8,(25.5184,-57.0305)
T1Y 6J7,(40.86338,-91.1904)
H7X 3E4,(36.417739999999995,-59.039300000000004)
L6W 1V1,(21.84425,-39.8709)
M6H 2H6,(29.115166666666667,-52.960800000000006)
T1Y 5S5,(38.3115,-85.49725)
L3R 9X1,(21.92755,-39.68075)
L3Y 7R8,(22.02505,-39.73975)
L4H 3M1,(21.89145,-39.8138)
M3B 2W6,(34.996539999999996,-63.477059999999994)
M1L 2L9,(41.15551764705883,-74.62938235294118)
""85019"",(33.225504958677675,-111.21438842975206)
T1Y 7K7,(48.06672352941177,-107.29241176470589)
H8N 1N8,(22.71615,-36.80865)
T2S 0K3,(25.516,-57.036)
H3Z 1E8,(22.74045,-36.79935)
H2V 1W1,(22.75945,-36.80495)
T2E 1G6,(25.5327,-57.0085)
M9W 5Y6,(21.8678,-39.8035)
M6R 1H1,(21.82195,-39.7218)
J3H 3G8,(22.77445,-36.6027)
H2W 2R2,(30.345299999999998,-49.054833333333335)
M6C 1A5,(37.44237142857143,-68.07515714285715)
M9W 6S1,(21.87015,-39.80365)
L5T 1A6,(32.742325,-59.7372)
H3T 1E2,(22.749,-36.8148)
M4S 1V8,(21.85315,-39.6975)
J4B 0G6,(22.7941,-36.71475)
T2A 7W6,(25.5322,-56.9965)
T3M 1V8,(25.44815,-56.962)
J4V 2Y8,(22.73905,-36.7379)
T3K 5Z2,(34.10736666666667,-76.04566666666666)
H2W 1R1,(22.757,-36.78785)
L3R 1J1,(21.9098,-39.6718)
M4E 2M8,(21.83925,-39.65205)
M6B 3H3,(21.85175,-39.72045)
M1R 2Y8,(34.99532,-63.43846)
T2N 1X6,(34.0349,-76.05966666666667)
M6J 1V7,(29.100833333333338,-52.940933333333334)
M8Y 1H6,(36.358650000000004,-66.23438333333334)
T2Y 0C3,(33.99006666666667,-76.04833333333333)
H3C 1Y1,(22.7478,-36.7766)
T2E 7X9,(25.52495,-57.02)
H9X 1L9,(34.05265,-55.463325000000005)
T2J 7G5,(25.4731,-57.0345)
T3E 0A8,(38.27825,-85.5955)
H4G 1W2,(30.307566666666663,-49.04463333333333)
T2H 0H1,(34.003233333333334,-76.046)
H2Y 2H6,(30.334,-49.03973333333334)
M1N 3Z6,(21.90695,-39.64575)
M3H 2R9,(35.004659999999994,-63.55022)
H3N 1L3,(22.76415,-36.81495)
M4Y 1V2,(29.112933333333334,-52.921366666666664)
H2Y 1C6,(22.75445,-36.7771)
M5A 2W5,(21.82625,-39.6822)
T2E 3N7,(25.5399,-57.0275)
M2N 1N1,(21.87975,-39.7097)
H2C 1B1,(22.7611,-36.78735)
H3E 1H4,(22.73255,-36.7777)
M5V 4B3,(29.093100000000003,-52.931466666666665)
M4M 2X1,(21.8342,-39.67035)
L4L 1W5,(29.192933333333333,-53.05793333333333)
L5R 2Z4,(29.071466666666666,-53.11853333333334)
M6G 1C3,(34.924279999999996,-63.535000000000004)
M2M 4J3,(21.8947,-39.70855)
L4K 5T3,(29.214933333333335,-52.98886666666667)
M2N 5Z5,(21.8825,-39.70955)
L5A 2Y4,(21.8101,-39.83095)
L1N 8R2,(21.94365,-39.47245)
M1T 3J4,(36.47986666666667,-66.10195)
T1Y 6Z1,(45.4042111111111,-101.33133333333335)
M9P 2M4,(29.1306,-53.03)
M8Z 1T5,(38.1664625,-69.595525)
H4E 3H7,(30.304266666666667,-49.06336666666667)
M1P 2W8,(21.88335,-39.63985)
""86023"",(16.7552,-56.076)
L6W 1E2,(29.118866666666666,-53.1518)
M6P 3S2,(29.110533333333333,-52.9668)
H3J 1T9,(30.325766666666667,-49.0443)
M6H 1V5,(36.38486666666667,-66.205)
M6J 1H7,(40.52653571428572,-73.74775000000001)
L4C,(38.99825555555556,-70.60955555555556)
H4A 2Z6,(30.317433333333337,-49.081633333333336)
M6C 1C5,(21.8402,-39.71645)
H1Y 1W5,(30.36446666666667,-49.050333333333334)
M9V 1A7,(21.86855,-39.782)
M1S 4K1,(21.8965,-39.63015)
L4Y 4H2,(29.081400000000002,-53.06720000000001)
M5E 1H5,(32.736275,-59.53335)
M3B 2V9,(21.8768,-39.6756)
T2G 1A2,(34.027366666666666,-76.03933333333333)
L6Y 4R2,(21.8425,-39.8798)
M6E 3S7,(21.8485,-39.7252)
L6J 3J2,(34.7663,-63.74566)
H4S 1R5,(22.74775,-36.87655)
M3B 2T3,(32.8068,-59.5033)
M6K 3P8,(29.092433333333332,-52.94136666666666)
M4J 1L9,(40.32034615384615,-73.23533846153846)
L1V 1C4,(21.92325,-39.5385)
L6G 1B3,(38.97730000000001,-70.50986666666667)
T3G 0E2,(43.842828571428576,-97.89528571428572)
M1P 2J9,(21.88535,-39.64605)
J7E 2X7,(22.82215,-36.91745)
L4K 1S6,(29.191233333333333,-52.98376666666667)
M3C 0H6,(29.157366666666665,-52.89743333333333)
H3H 2L8,(36.396660000000004,-58.86418)
T3B 0B2,(40.857600000000005,-91.3278)
H5B 1B9,(22.75415,-36.7824)
L9N 1K4,(22.04765,-39.7433)
H2X 3Z8,(30.34033333333333,-49.04046666666667)
M5H 2Y4,(36.37638333333334,-66.15085)
M2J 5B3,(37.52162857142857,-67.99757142857143)
T2A 2L6,(25.52815,-56.998)
M5S 2E3,(21.82975,-39.698)
M4H 1L5,(21.82665,-39.692)
M4G 3T8,(21.85285,-39.68075)
M6K 3E3,(29.092133333333333,-52.950199999999995)
""15018"",(20.12195,-39.90585)
T3C 1S5,(34.02823333333333,-76.09366666666666)
L1N 2H6,(21.9399,-39.47085)
T2R 0C8,(25.52145,-57.0365)
H9X 1M2,(22.702,-36.9763)
M4G 3B8,(21.8526,-39.68765)
L6G 0E7,(37.58505714285714,-67.99121428571429)
L6Y 5R5,(34.91574000000001,-63.80394)
T2H 0C8,(34.004666666666665,-76.044)
H4B 1L8,(30.311233333333334,-49.08169999999999)
L4C 6Z2,(29.234400000000004,-52.95473333333334)
M6E 2T9,(21.84005,-39.71805)
M1N 1N4,(29.120566666666665,-52.855866666666664)
M6N 3V9,(21.83495,-39.74195)
T3G 1Y9,(38.340525,-85.635)
M4T 2A7,(21.84485,-39.6964)
H9R 1B9,(22.7324,-36.91085)
H3A 3K5,(22.753,-36.78485)
H2Z 1H2,(39.00398571428571,-63.0518)
H4A 1E4,(42.22650714285714,-68.36467142857143)
M9W 1R9,(21.8576,-39.79465)
T3A 5R8,(47.91165,-107.02643750000003)
J4W 1A4,(22.7363,-36.74915)
M5J 2T3,(41.66321818181817,-75.77052727272729)
H1V 1Y2,(22.7757,-36.76695)
L5L 1V3,(29.0245,-53.12449999999999)
M6N 1C4,(21.83515,-39.7288)
H1Z 3S6,(22.7848,-36.8018)
H7N 5H9,(30.37063333333333,-49.14766666666666)
H2J 4B7,(22.7645,-36.79655)
M4Y 2B3,(36.39021666666667,-66.15516666666667)
M1V 5K3,(29.206666666666667,-52.86046666666667)
T1Y 5R8,(25.54305,-56.9985)
H4E 4A1,(30.324866666666665,-49.04616666666667)
H2J 1N8,(22.7637,-36.7928)
M1L 2M6,(39.75409090909091,-72.07651818181819)
M3H 3M9,(21.86925,-39.71715)
M3C 1E4,(21.8584,-39.66785)
M3C 0H8,(34.98842,-63.47524000000001)
J3Y 8Y4,(22.74385,-36.70415)
H2L 1B2,(22.76145,-36.78695)
M2N 7L3,(40.41083846153846,-73.30650769230769)
L6X 1X4,(32.761725,-59.825775)
L6H 6N9,(38.65225555555556,-70.85623333333334)
H3W 3C7,(22.74355,-36.8186)
M6S 4W6,(32.748725,-59.626900000000006)
""44333"",(40.99213124999997,-81.34312534722226)
M6J 3C6,(21.82305,-39.7116)
T2Z 0N3,(42.46451666666666,-94.97833333333334)
H3C 1X6,(22.7487,-36.77655)
M5A 2K9,(29.109133333333332,-52.913666666666664)
L1T 4V2,(29.2534,-52.68293333333333)
M2N 5V7,(21.8837,-39.7071)
L6Z 0B1,(21.8651,-39.9097)
H2R 2X1,(30.35536666666667,-49.07966666666667)
L4X 1T4,(21.8135,-39.79185)
M5V 1Y9,(29.097799999999996,-52.93513333333333)
L6A 3Z1,(21.92895,-39.74955)
M6R 2N2,(32.7388,-59.588475)
L3R 9V7,(35.06218,-63.44448)
H4N 2Y8,(22.76555,-36.82555)
H2J 1X2,(36.42132,-58.8642)
